-8.	-1.7320508075688772
-8.	1.7320508075688772
-7.	-3.4641016151377544
-7.	0.
-7.	3.4641016151377544
-6.	-5.196152422706632
-6.	-1.7320508075688772
-6.	1.7320508075688772
-6.	5.196152422706632
-5.	-3.4641016151377544
-5.	0.
-5.	3.4641016151377544
-4.	-5.196152422706632
-4.	-1.7320508075688772
-4.	1.7320508075688772
-4.	5.196152422706632
-3.	-6.928203230275509
-3.	-3.4641016151377544
-3.	0.
-3.	3.4641016151377544
-3.	6.928203230275509
-2.	-5.196152422706632
-2.	-1.7320508075688772
-2.	1.7320508075688772
-2.	5.196152422706632
-1.	-6.928203230275509
-1.	-3.4641016151377544
-1.	0.
-1.	3.4641016151377544
-1.	6.928203230275509
0.	-5.196152422706632
0.	-1.7320508075688772
0.	1.7320508075688772
0.	5.196152422706632
1.	-6.928203230275509
1.	-3.4641016151377544
1.	0.
1.	3.4641016151377544
1.	6.928203230275509
2.	-5.196152422706632
2.	-1.7320508075688772
2.	1.7320508075688772
2.	5.196152422706632
3.	-6.928203230275509
3.	-3.4641016151377544
3.	0.
3.	3.4641016151377544
3.	6.928203230275509
4.	-5.196152422706632
4.	-1.7320508075688772
4.	1.7320508075688772
4.	5.196152422706632
5.	-3.4641016151377544
5.	0.
5.	3.4641016151377544
6.	-5.196152422706632
6.	-1.7320508075688772
6.	1.7320508075688772
6.	5.196152422706632
7.	-3.4641016151377544
7.	0.
7.	3.4641016151377544
8.	-1.7320508075688772
8.	1.7320508075688772
